Time,H,Q
41239.75,0.31,111.26
41239.79167,0.09,66.52
41239.83333,-0.08,39.78
41239.875,-0.14,31.97
41239.91667,-0.04,45.46
41239.95833,0.1,68.3
41240,0.24,95.78
41240.04167,0.51,161.87
41240.08333,0.66,206.04
41240.125,0.79,248.62
41240.16667,0.76,238.44
41240.20833,0.66,206.04
41240.25,0.6,187.73
41240.29167,0.5,159.12
41240.33333,0.38,127.9
41240.375,0.21,89.5
41240.41667,0.34,118.25
41240.45833,0.46,148.33
41240.5,0.43,140.49
41240.54167,0.71,221.94
41240.58333,0.82,259.01
41240.625,0.7,218.72
41240.66667,0.65,202.93
41240.70833,0.48,153.68
41240.75,0.19,85.44
41240.79167,-0.01,49.96
41240.83333,-0.2,25.02
41240.875,-0.31,14.49
41240.91667,-0.32,13.67
41240.95833,-0.32,13.67
41241,-0.11,35.77
41241.04167,0.23,93.67
41241.08333,0.37,125.45
41241.125,0.63,196.78
41241.16667,0.74,231.77
41241.20833,0.64,199.84
41241.25,0.55,173.13
41241.29167,0.49,156.39
41241.33333,0.29,106.72
41241.375,0.19,85.44
41241.41667,0.23,93.67
41241.45833,0.26,100.09
41241.5,0.49,156.39
41241.54167,0.73,228.47
41241.58333,0.83,262.53
41241.625,0.91,291.47
41241.66667,0.79,248.62
41241.70833,0.62,193.74
41241.75,0.45,145.7
41241.79167,0.18,83.44
41241.83333,-0.05,44
41241.875,-0.23,21.86
41241.91667,-0.32,13.67
41241.95833,-0.32,13.67
41242,-0.26,18.92
41242.04167,0.07,63.02
41242.08333,0.31,111.26
41242.125,0.65,202.93
41242.16667,0.68,212.33
41242.20833,0.82,259.01
41242.25,0.74,231.77
41242.29167,0.57,178.9
41242.33333,0.49,156.39
41242.375,0.35,120.63
41242.41667,0.28,104.49
41242.45833,0.32,113.57
41242.5,0.35,120.63
41242.54167,0.53,167.45
41242.58333,0.85,269.62
41242.625,0.82,259.01
41242.66667,0.78,245.2
41242.70833,0.75,235.09
41242.75,0.47,150.99
41242.79167,0.25,97.92
41242.83333,-0.02,48.44
41242.875,-0.19,26.12
41242.91667,-0.35,11.36
41242.95833,-0.4,7.99
41243,-0.39,8.62
41243.04167,-0.18,27.24
41243.08333,0.09,66.52
41243.125,0.46,148.33
41243.16667,0.58,181.82
41243.20833,0.65,202.93
41243.25,0.71,221.94
41243.29167,0.58,181.82
41243.33333,0.42,137.93
41243.375,0.28,104.49
41243.41667,0.22,91.57
41243.45833,0.2,87.46
41243.5,0.26,100.09
41243.54167,0.45,145.7
41243.58333,0.69,215.51
41243.625,0.78,245.2
41243.66667,0.87,276.81
41243.70833,0.79,248.62
41243.75,0.61,190.73
41243.79167,0.41,135.38
41243.83333,0.11,70.11
41243.875,-0.12,34.48
41243.91667,-0.28,17.08
41243.95833,-0.36,10.64
41244,-0.4,7.99
41244.04167,-0.29,16.19
41244.08333,-0.04,45.46
41244.125,0.3,108.98
41244.16667,0.52,164.65
41244.20833,0.74,231.77
41244.25,0.83,262.53
41244.29167,0.74,231.77
41244.33333,0.62,193.74
41244.375,0.61,190.73
41244.41667,0.38,127.9
41244.45833,0.28,104.49
41244.5,0.44,143.08
41244.54167,0.44,143.08
41244.58333,0.61,190.73
41244.625,0.9,287.77
41244.66667,0.81,255.53
41244.70833,0.86,273.2
41244.75,0.83,262.53
41244.79167,0.5,159.12
41244.83333,0.28,104.49
41244.875,0.05,59.61
41244.91667,-0.17,28.39
41244.95833,-0.3,15.33
41245,-0.34,12.11
41245.04167,-0.35,11.36
41245.08333,-0.18,27.24
41245.125,0.16,79.51
41245.16667,0.34,118.25
41245.20833,0.59,184.77
41245.25,0.73,228.47
41245.29167,0.63,196.78
41245.33333,0.64,199.84
41245.375,0.5,159.12
41245.41667,0.4,132.87
41245.45833,0.28,104.49
41245.5,0.26,100.09
41245.54167,0.27,102.27
41245.58333,0.46,148.33
41245.625,0.65,202.93
41245.66667,0.8,252.06
41245.70833,0.79,248.62
41245.75,0.75,235.09
41245.79167,0.64,199.84
41245.83333,0.31,111.26
41245.875,0.17,81.46
41245.91667,-0.04,45.46
41245.95833,-0.27,17.99
41246,-0.34,12.11
41246.04167,-0.37,9.94
41246.08333,-0.35,11.36
41246.125,-0.02,48.44
41246.16667,0.17,81.46
41246.20833,0.36,123.03
41246.25,0.75,235.09
41246.29167,0.67,209.17
41246.33333,0.57,178.9
41246.375,0.49,156.39
41246.41667,0.25,97.92
41246.45833,0.16,79.51
41246.5,0.25,97.92
41246.54167,0.23,93.67
41246.58333,0.45,145.7
41246.625,0.55,173.13
41246.66667,0.67,209.17
41246.70833,0.82,259.01
41246.75,0.81,255.53
41246.79167,0.69,215.51
41246.83333,0.56,176
41246.875,0.32,113.57
41246.91667,0.11,70.11
41246.95833,-0.07,41.16
41247,-0.22,22.89
41247.04167,-0.25,19.88
41247.08333,-0.19,26.12
41247.125,-0.06,42.57
41247.16667,0.29,106.72
41247.20833,0.52,164.65
41247.25,0.7,218.72
41247.29167,0.89,284.1
41247.33333,0.88,280.44
41247.375,0.78,245.2
41247.41667,0.76,238.44
41247.45833,0.6,187.73
41247.5,0.47,150.99
41247.54167,0.39,130.37
41247.58333,0.52,164.65
41247.625,0.58,181.82
41247.66667,0.71,221.94
41247.70833,0.88,280.44
41247.75,0.83,262.53
41247.79167,0.81,255.53
41247.83333,0.72,225.2
41247.875,0.53,167.45
41247.91667,0.39,130.37
41247.95833,0.17,81.46
41248,0.01,53.08
41248.04167,-0.08,39.78
41248.08333,-0.11,35.77
41248.125,-0.02,48.44
41248.16667,0.15,77.58
41248.20833,0.36,123.03
41248.25,0.58,181.82
41248.29167,0.7,218.72
41248.33333,0.77,241.81
41248.375,0.71,221.94
41248.41667,0.65,202.93
41248.45833,0.58,181.82
41248.5,0.5,159.12
41248.54167,0.38,127.9
41248.58333,0.39,130.37
41248.625,0.4,132.87
41248.66667,0.46,148.33
41248.70833,0.58,181.82
41248.75,0.64,199.84
41248.79167,0.67,209.17
41248.83333,0.61,190.73
41248.875,0.64,199.84
41248.91667,0.48,153.68
41248.95833,0.31,111.26
41249,0.26,100.09
41249.04167,0.11,70.11
41249.08333,0.06,61.3
41249.125,0.12,71.94
41249.16667,0.15,77.58
41249.20833,0.28,104.49
41249.25,0.64,199.84
41249.29167,0.69,215.51
41249.33333,0.76,238.44
41249.375,0.79,248.62
41249.41667,0.72,225.2
41249.45833,0.57,178.9
41249.5,0.54,170.28
41249.54167,0.34,118.25
41249.58333,0.26,100.09
41249.625,0.26,100.09
41249.66667,0.23,93.67
41249.70833,0.4,132.87
41249.75,0.51,161.87
41249.79167,0.53,167.45
41249.83333,0.58,181.82
41249.875,0.64,199.84
41249.91667,0.46,148.33
41249.95833,0.5,159.12
41250,0.33,115.9
41250.04167,0.18,83.44
41250.08333,0.11,70.11
41250.125,0.11,70.11
41250.16667,0.1,68.3
41250.20833,0.14,75.68
41250.25,0.33,115.9
41250.29167,0.41,135.38
41250.33333,0.61,190.73
41250.375,0.62,193.74
41250.41667,0.64,199.84
41250.45833,0.67,209.17
41250.5,0.51,161.87
41250.54167,0.35,120.63
41250.58333,0.4,132.87
41250.625,0.2,87.46
41250.66667,0.17,81.46
41250.70833,0.22,91.57
41250.75,0.2,87.46
41250.79167,0.33,115.9
41250.83333,0.43,140.49
41250.875,0.35,120.63
41250.91667,0.52,164.65
41250.95833,0.39,130.37
41251,0.35,120.63
41251.04167,0.4,132.87
41251.08333,0.23,93.67
41251.125,0.18,83.44
41251.16667,0.2,87.46
41251.20833,0.18,83.44
41251.25,0.29,106.72
41251.29167,0.47,150.99
41251.33333,0.57,178.9
41251.375,0.75,235.09
41251.41667,0.75,235.09
41251.45833,0.76,238.44
41251.5,0.77,241.81
41251.54167,0.57,178.9
41251.58333,0.41,135.38
41251.625,0.28,104.49
41251.66667,0.19,85.44
41251.70833,0.09,66.52
41251.75,0.02,54.68
41251.79167,0.09,66.52
41251.83333,0.02,54.68
41251.875,0.21,89.5
41251.91667,0.42,137.93
41251.95833,0.33,115.9
41252,0.52,164.65
41252.04167,0.5,159.12
41252.08333,0.32,113.57
41252.125,0.41,135.38
41252.16667,0.37,125.45
41252.20833,0.19,85.44
41252.25,0.35,120.63
41252.29167,0.47,150.99
41252.33333,0.41,135.38
41252.375,0.72,225.2
41252.41667,0.83,262.53
41252.45833,0.73,228.47
41252.5,0.89,284.1
41252.54167,0.78,245.2
41252.58333,0.6,187.73
41252.625,0.51,161.87
41252.66667,0.31,111.26
41252.70833,0.15,77.58
41252.75,0.03,56.3
41252.79167,-0.04,45.46
41252.83333,0,51.51
41252.875,0.08,64.75
41252.91667,0.23,93.67
41252.95833,0.34,118.25
41253,0.58,181.82
41253.04167,0.58,181.82
41253.08333,0.64,199.84
41253.125,0.67,209.17
41253.16667,0.48,153.68
41253.20833,0.43,140.49
41253.25,0.46,148.33
41253.29167,0.36,123.03
41253.33333,0.38,127.9
41253.375,0.51,161.87
41253.41667,0.58,181.82
41253.45833,0.83,262.53
41253.5,0.81,255.53
41253.54167,0.82,259.01
41253.58333,0.8,252.06
41253.625,0.59,184.77
41253.66667,0.39,130.37
41253.70833,0.25,97.92
41253.75,0,51.51
41253.79167,-0.14,31.97
41253.83333,-0.14,31.97
41253.875,-0.13,33.22
41253.91667,-0.01,49.96
41253.95833,0.23,93.67
41254,0.39,130.37
41254.04167,0.58,181.82
41254.08333,0.71,221.94
41254.125,0.78,245.2
41254.16667,0.64,199.84
41254.20833,0.6,187.73
41254.25,0.53,167.45
41254.29167,0.38,127.9
41254.33333,0.35,120.63
41254.375,0.48,153.68
41254.41667,0.59,184.77
41254.45833,0.68,212.33
41254.5,0.91,291.47
41254.54167,0.94,302.72
41254.58333,0.85,269.62
41254.625,0.76,238.44
41254.66667,0.55,173.13
41254.70833,0.3,108.98
41254.75,0.04,57.94
41254.79167,-0.15,30.76
41254.83333,-0.26,18.92
41254.875,-0.31,14.49
41254.91667,-0.3,15.33
41254.95833,-0.1,37.08
41255,0.12,71.94
41255.04167,0.36,123.03
41255.08333,0.65,202.93
41255.125,0.78,245.2
41255.16667,0.71,221.94
41255.20833,0.7,218.72
41255.25,0.63,196.78
41255.29167,0.44,143.08
41255.33333,0.41,135.38
41255.375,0.37,125.45
41255.41667,0.37,125.45
41255.45833,0.56,176
41255.5,0.74,231.77
41255.54167,0.88,280.44
41255.58333,0.98,318.05
41255.625,0.85,269.62
41255.66667,0.72,225.2
41255.70833,0.44,143.08
41255.75,0.17,81.46
41255.79167,-0.08,39.78
41255.83333,-0.28,17.08
41255.875,-0.36,10.64
41255.91667,-0.37,9.94
41255.95833,-0.36,10.64
41256,-0.23,21.86
41256.04167,0.03,56.3
41256.08333,0.36,123.03
41256.125,0.64,199.84
41256.16667,0.61,190.73
41256.20833,0.76,238.44
41256.25,0.67,209.17
41256.29167,0.48,153.68
41256.33333,0.42,137.93
41256.375,0.29,106.72
41256.41667,0.19,85.44
41256.45833,0.41,135.38
41256.5,0.49,156.39
41256.54167,0.74,231.77
41256.58333,0.96,310.34
41256.625,0.81,255.53
41256.66667,0.74,231.77
41256.70833,0.57,178.9
41256.75,0.23,93.67
41256.79167,-0.09,38.42
41256.83333,-0.26,18.92
41256.875,-0.41,7.39
41256.91667,-0.46,4.73
41256.95833,-0.44,5.72
41257,-0.44,5.72
41257.04167,-0.37,9.94
41257.08333,0.04,57.94
41257.125,0.38,127.9
41257.16667,0.54,170.28
41257.20833,0.62,193.74
41257.25,0.66,206.04
41257.29167,0.54,170.28
41257.33333,0.35,120.63
41257.375,0.28,104.49
41257.41667,0.22,91.57
41257.45833,0.27,102.27
41257.5,0.38,127.9
41257.54167,0.55,173.13
41257.58333,0.82,259.01
41257.625,0.87,276.81
41257.66667,0.84,266.06
41257.70833,0.73,228.47
41257.75,0.49,156.39
41257.79167,0.15,77.58
41257.83333,-0.11,35.77
41257.875,-0.31,14.49
41257.91667,-0.42,6.81
41257.95833,-0.47,4.27
41258,-0.49,3.42
41258.04167,-0.47,4.27
41258.08333,-0.2,25.02
41258.125,0.18,83.44
41258.16667,0.42,137.93
41258.20833,0.68,212.33
41258.25,0.7,218.72
41258.29167,0.66,206.04
41258.33333,0.53,167.45
41258.375,0.4,132.87
41258.41667,0.34,118.25
41258.45833,0.27,102.27
41258.5,0.31,111.26
41258.54167,0.56,176
41258.58333,0.73,228.47
41258.625,0.94,302.72
41258.66667,1.1,366.29
41258.70833,0.96,310.34
41258.75,0.87,276.81
41258.79167,0.54,170.28
41258.83333,0.23,93.67
41258.875,-0.04,45.46
41258.91667,-0.25,19.88
41258.95833,-0.38,9.27
41259,-0.41,7.39
41259.04167,-0.39,8.62
41259.08333,-0.13,33.22
41259.125,0.14,75.68
41259.16667,0.4,132.87
41259.20833,0.63,196.78
41259.25,0.83,262.53
41259.29167,0.81,255.53
41259.33333,0.65,202.93
41259.375,0.48,153.68
41259.41667,0.39,130.37
41259.45833,0.24,95.78
41259.5,0.17,81.46
41259.54167,0.27,102.27
41259.58333,0.48,153.68
41259.625,0.67,209.17
41259.66667,0.85,269.62
41259.70833,0.95,306.52
41259.75,0.85,269.62
41259.79167,0.63,196.78
41259.83333,0.44,143.08
41259.875,0.13,73.8
41259.91667,-0.14,31.97
41259.95833,-0.25,19.88
41260,-0.38,9.27
41260.04167,-0.41,7.39
41260.08333,-0.4,7.99
41260.125,-0.16,29.56
41260.16667,0.14,75.68
41260.20833,0.42,137.93
41260.25,0.61,190.73
41260.29167,0.67,209.17
41260.33333,0.62,193.74
41260.375,0.46,148.33
41260.41667,0.36,123.03
41260.45833,0.23,93.67
41260.5,0.13,73.8
41260.54167,0.17,81.46
41260.58333,0.32,113.57
41260.625,0.47,150.99
41260.66667,0.68,212.33
41260.70833,0.88,280.44
41260.75,0.83,262.53
41260.79167,0.75,235.09
41260.83333,0.61,190.73
41260.875,0.36,123.03
41260.91667,0.16,79.51
41260.95833,-0.05,44
41261,-0.22,22.89
41261.04167,-0.27,17.99
41261.08333,-0.2,25.02
41261.125,-0.04,45.46
41261.16667,0.19,85.44
41261.20833,0.55,173.13
41261.25,0.64,199.84
41261.29167,0.8,252.06
41261.33333,0.85,269.62
41261.375,0.68,212.33
41261.41667,0.51,161.87
41261.45833,0.4,132.87
41261.5,0.21,89.5
41261.54167,0.22,91.57
41261.58333,0.19,85.44
41261.625,0.24,95.78
41261.66667,0.52,164.65
41261.70833,0.62,193.74
41261.75,0.73,228.47
41261.79167,0.73,228.47
41261.83333,0.64,199.84
41261.875,0.53,167.45
41261.91667,0.34,118.25
41261.95833,0.11,70.11
41262,-0.04,45.46
41262.04167,-0.17,28.39
41262.08333,-0.2,25.02
41262.125,-0.08,39.78
41262.16667,0.01,53.08
41262.20833,0.24,95.78
41262.25,0.49,156.39
41262.29167,0.55,173.13
41262.33333,0.59,184.77
41262.375,0.54,170.28
41262.41667,0.44,143.08
41262.45833,0.39,130.37
41262.5,0.24,95.78
41262.54167,0.13,73.8
41262.58333,0.07,63.02
41262.625,0.05,59.61
41262.66667,0.15,77.58
41262.70833,0.35,120.63
41262.75,0.44,143.08
41262.79167,0.54,170.28
41262.83333,0.58,181.82
41262.875,0.42,137.93
41262.91667,0.29,106.72
41262.95833,0.22,91.57
41263,0.02,54.68
41263.04167,-0.09,38.42
41263.08333,-0.12,34.48
41263.125,-0.14,31.97
41263.16667,-0.07,41.16
41263.20833,0.18,83.44
41263.25,0.35,120.63
41263.29167,0.46,148.33
41263.33333,0.54,170.28
41263.375,0.43,140.49
41263.41667,0.38,127.9
41263.45833,0.43,140.49
41263.5,0.23,93.67
41263.54167,0.13,73.8
41263.58333,0.09,66.52
41263.625,-0.06,42.57
41263.66667,-0.04,45.46
41263.70833,0.04,57.94
41263.75,0.14,75.68
41263.79167,0.23,93.67
41263.83333,0.24,95.78
41263.875,0.28,104.49
41263.91667,0.27,102.27
41263.95833,0.24,95.78
41264,0.08,64.75
41264.04167,-0.02,48.44
41264.08333,-0.09,38.42
41264.125,-0.11,35.77
41264.16667,-0.1,37.08
41264.20833,0.04,57.94
41264.25,0.23,93.67
41264.29167,0.35,120.63
41264.33333,0.47,150.99
41264.375,0.52,164.65
41264.41667,0.48,153.68
41264.45833,0.39,130.37
41264.5,0.32,113.57
41264.54167,0.24,95.78
41264.58333,0.09,66.52
41264.625,-0.03,46.93
41264.66667,-0.1,37.08
41264.70833,-0.11,35.77
41264.75,-0.09,38.42
41264.79167,0.01,53.08
41264.83333,0.05,59.61
41264.875,0.15,77.58
41264.91667,0.18,83.44
41264.95833,0.21,89.5
41265,0.14,75.68
41265.04167,0.13,73.8
41265.08333,0.12,71.94
41265.125,0.11,70.11
41265.16667,0.07,63.02
41265.20833,0.14,75.68
41265.25,0.27,102.27
41265.29167,0.39,130.37
41265.33333,0.47,150.99
41265.375,0.56,176
41265.41667,0.67,209.17
41265.45833,0.64,199.84
41265.5,0.48,153.68
41265.54167,0.54,170.28
41265.58333,0.38,127.9
41265.625,0.2,87.46
41265.66667,0.16,79.51
41265.70833,0.03,56.3
41265.75,-0.09,38.42
41265.79167,0.01,53.08
41265.83333,0.09,66.52
41265.875,0.06,61.3
41265.91667,0.22,91.57
41265.95833,0.19,85.44
41266,0.28,104.49
41266.04167,0.36,123.03
41266.08333,0.25,97.92
41266.125,0.24,95.78
41266.16667,0.24,95.78
41266.20833,0.14,75.68
41266.25,0.31,111.26
41266.29167,0.36,123.03
41266.33333,0.36,123.03
41266.375,0.39,130.37
41266.41667,0.52,164.65
41266.45833,0.5,159.12
41266.5,0.5,159.12
41266.54167,0.54,170.28
41266.58333,0.41,135.38
41266.625,0.31,111.26
41266.66667,0.21,89.5
41266.70833,-0.01,49.96
41266.75,-0.14,31.97
41266.79167,-0.19,26.12
41266.83333,-0.22,22.89
41266.875,-0.11,35.77
41266.91667,-0.01,49.96
41266.95833,0.12,71.94
41267,0.33,115.9
41267.04167,0.35,120.63
41267.08333,0.4,132.87
41267.125,0.42,137.93
41267.16667,0.3,108.98
41267.20833,0.3,108.98
41267.25,0.42,137.93
41267.29167,0.35,120.63
41267.33333,0.32,113.57
41267.375,0.41,135.38
41267.41667,0.49,156.39
41267.45833,0.56,176
41267.5,0.57,178.9
41267.54167,0.63,196.78
41267.58333,0.5,159.12
41267.625,0.39,130.37
41267.66667,0.19,85.44
41267.70833,0.01,53.08
41267.75,-0.14,31.97
41267.79167,-0.27,17.99
41267.83333,-0.34,12.11
41267.875,-0.35,11.36
41267.91667,-0.24,20.86
41267.95833,-0.09,38.42
41268,0.08,64.75
41268.04167,0.24,95.78
41268.08333,0.39,130.37
41268.125,0.4,132.87
41268.16667,0.34,118.25
41268.20833,0.33,115.9
41268.25,0.31,111.26
41268.29167,0.25,97.92
41268.33333,0.23,93.67
41268.375,0.35,120.63
41268.41667,0.25,97.92
41268.45833,0.42,137.93
41268.5,0.66,206.04
41268.54167,0.6,187.73
41268.58333,0.6,187.73
41268.625,0.51,161.87
41268.66667,0.29,106.72
41268.70833,0.15,77.58
41268.75,-0.06,42.57
41268.79167,-0.25,19.88
41268.83333,-0.38,9.27
41268.875,-0.42,6.81
41268.91667,-0.41,7.39
41268.95833,-0.26,18.92
41269,0.05,59.61
41269.04167,0.06,61.3
41269.08333,0.3,108.98
41269.125,0.48,153.68
41269.16667,0.27,102.27
41269.20833,0.27,102.27
41269.25,0.33,115.9
41269.29167,0.04,57.94
41269.33333,0.04,57.94
41269.375,0.09,66.52
41269.41667,-0.01,49.96
41269.45833,0.2,87.46
41269.5,0.32,113.57
41269.54167,0.33,115.9
41269.58333,0.51,161.87
41269.625,0.48,153.68
41269.66667,0.3,108.98
41269.70833,0.2,87.46
41269.75,-0.08,39.78
41269.79167,-0.29,16.19
41269.83333,-0.4,7.99
41269.875,-0.46,4.73
41269.91667,-0.48,3.83
41269.95833,-0.46,4.73
41270,-0.29,16.19
41270.04167,-0.07,41.16
41270.08333,0.29,106.72
41270.125,0.33,115.9
41270.16667,0.39,130.37
41270.20833,0.49,156.39
41270.25,0.31,111.26
41270.29167,0.25,97.92
41270.33333,0.15,77.58
41270.375,-0.02,48.44
41270.41667,0.05,59.61
41270.45833,0.29,106.72
41270.5,0.34,118.25
41270.54167,0.49,156.39
41270.58333,0.64,199.84
41270.625,0.55,173.13
41270.66667,0.54,170.28
41270.70833,0.38,127.9
41270.75,0.07,63.02
41270.79167,-0.11,35.77
41270.83333,-0.3,15.33
41270.875,-0.47,4.27
41270.91667,-0.43,6.26
41270.95833,-0.45,5.21
41271,-0.41,7.39
41271.04167,-0.18,27.24
41271.08333,0.13,73.8
41271.125,0.36,123.03
41271.16667,0.4,132.87
41271.20833,0.48,153.68
41271.25,0.43,140.49
41271.29167,0.29,106.72
41271.33333,0.18,83.44
41271.375,0.03,56.3
41271.41667,0.11,70.11
41271.45833,0.06,61.3
41271.5,0.24,95.78
41271.54167,0.49,156.39
41271.58333,0.53,167.45
41271.625,0.74,231.77
41271.66667,0.69,215.51
41271.70833,0.45,145.7
41271.75,0.33,115.9
41271.79167,0,51.51
41271.83333,-0.23,21.86
41271.875,-0.39,8.62
41271.91667,-0.5,3.03
41271.95833,-0.52,2.32
41272,-0.5,3.03
41272.04167,-0.34,12.11
41272.08333,-0.04,45.46
41272.125,0.34,118.25
41272.16667,0.46,148.33
41272.20833,0.51,161.87
41272.25,0.66,206.04
41272.29167,0.41,135.38
41272.33333,0.26,100.09
41272.375,0.29,106.72
41272.41667,0.07,63.02
41272.45833,0.11,70.11
41272.5,0.25,97.92
41272.54167,0.31,111.26
41272.58333,0.54,170.28
41272.625,0.85,269.62
41272.66667,0.65,202.93
41272.70833,0.59,184.77
41272.75,0.5,159.12
41272.79167,0.17,81.46
41272.83333,-0.11,35.77
41272.875,-0.27,17.99
41272.91667,-0.4,7.99
41272.95833,-0.46,4.73
41273,-0.46,4.73
41273.04167,-0.44,5.72
41273.08333,-0.05,44
41273.125,0.2,87.46
41273.16667,0.36,123.03
41273.20833,0.65,202.93
41273.25,0.54,170.28
41273.29167,0.53,167.45
41273.33333,0.48,153.68
41273.375,0.33,115.9
41273.41667,0.18,83.44
41273.45833,0.24,95.78
41273.5,0.24,95.78
41273.54167,0.26,100.09
41273.58333,0.7,218.72
41273.625,0.78,245.2
41273.66667,0.87,276.81
41273.70833,0.92,295.2
41273.75,0.71,221.94
41273.79167,0.51,161.87
41273.83333,0.3,108.98
41273.875,0.04,57.94
41273.91667,-0.16,29.56
41273.95833,-0.24,20.86
41274,-0.32,13.67
41274.04167,-0.23,21.86
41274.08333,0.18,83.44
41274.125,0.26,100.09
41274.16667,0.48,153.68
41274.20833,0.86,273.2
41274.25,0.65,202.93
41274.29167,0.83,262.53
41274.33333,0.75,235.09
41274.375,0.4,132.87
41274.41667,0.38,127.9
41274.45833,0.32,113.57
41274.5,0.18,83.44
41274.54167,0.4,132.87
41274.58333,0.43,140.49
41274.625,0.58,181.82
41274.66667,0.92,295.2
41274.70833,0.71,221.94
41274.75,0.67,209.17
41274.79167,0.72,225.2
41274.83333,0.39,130.37
41274.875,0.22,91.57
41274.91667,0.06,61.3
41274.95833,-0.08,39.78
41275,-0.13,33.22
41275.04167,-0.15,44.61
41275.08333,-0.13,47.74
41275.125,0.04,78.62
41275.16667,0.28,135.28
41275.20833,0.51,203.9
41275.25,0.65,252.54
41275.29167,0.63,245.28
41275.33333,0.49,197.38
41275.375,0.32,146.2
41275.41667,0.22,119.68
41275.45833,0.05,80.68
41275.5,0.06,82.76
41275.54167,0.07,84.87
41275.58333,0.26,129.97
41275.625,0.4,169.33
41275.66667,0.46,187.79
41275.70833,0.73,282.67
41275.75,0.62,241.68
41275.79167,0.5,200.63
41275.83333,0.43,178.44
41275.875,0.17,107.41
41275.91667,-0.04,63.14
41275.95833,-0.17,41.59
41276,-0.25,30.55
41276.04167,-0.3,24.52
41276.08333,-0.29,25.67
41276.125,-0.16,43.08
41276.16667,0.2,114.69
41276.20833,0.33,149
41276.25,0.46,187.79
41276.29167,0.64,248.9
41276.33333,0.48,194.15
41276.375,0.37,160.46
41276.41667,0.33,149
41276.45833,0.11,93.57
41276.5,-0.02,66.85
41276.54167,0.08,87.01
41276.58333,0.09,89.17
41276.625,0.14,100.37
41276.66667,0.4,169.33
41276.70833,0.37,160.46
